1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1981:Q2,920309.00,1026357.00,942623.00,224009.00,138921.00,567980.00,11713.00,0.00,83734.00,556154.00,3412.00,108.00,-28088.00,87368.00,55064.00,-5472.00,123408.00,-1792.00,90732.00,16460.00,18088.00,-80.00,72581.00,16996.00,51420.00,4165.00,-38551.00,5500.00,62931.00,10604.00,174132.00,-29807.00,9678.00,22256.00,31031.00,472420.00,0.00,1000.00,396.00,154132.00,15212.00,74108.00,-636.00,34920.00,30528.00,294065.00,75028.00,49096.00,147020.00,22921.00,-5400.00,50208.00,1336.00,-2344.00,9078.00,17716.00,-47767.00,-106048.00
1981:Q3,989546.00,1092616.00,993880.00,234227.00,129805.00,585888.00,43960.00,0.00,98736.00,713181.00,1740.00,4336.00,5768.00,96248.00,129444.00,-1588.00,84308.00,368.00,46316.00,13600.00,32264.00,-8240.00,43921.00,13212.00,33124.00,-2415.00,-52047.00,3276.00,30475.00,8832.00,179320.00,-10476.00,20256.00,8152.00,161216.00,614445.00,0.00,1000.00,432.00,154604.00,22216.00,64688.00,-248.00,50060.00,17888.00,243949.00,60476.00,41236.00,114372.00,27865.00,-26600.00,11260.00,-96.00,-2512.00,20832.00,18512.00,193064.00,-103069.00
1981:Q4,972467.00,997128.00,974857.00,220203.00,118580.00,611267.00,24807.00,0.00,22270.00,513225.00,456.00,7564.00,52992.00,105380.00,79000.00,-13536.00,42064.00,-1308.00,-25392.00,19308.00,28400.00,21056.00,76357.00,35728.00,44268.00,-3639.00,-50876.00,5460.00,2915.00,9720.00,161236.00,-17158.00,5154.00,8672.00,37825.00,490955.00,0.00,0.00,512.00,220372.00,20832.00,123844.00,-264.00,49484.00,26476.00,194313.00,30200.00,54716.00,102116.00,7281.00,-25000.00,-14704.00,1440.00,-16400.00,5694.00,39820.00,84908.00,-24660.00
1982:Q1,949775.00,909703.00,924035.00,226607.00,113128.00,605766.00,-21466.00,0.00,-14332.00,605651.00,4076.00,-9280.00,43896.00,131368.00,32172.00,-6916.00,86628.00,-628.00,43900.00,-23104.00,68724.00,-2264.00,34721.00,-6576.00,43776.00,-2479.00,-24700.00,5236.00,-15449.00,7676.00,156220.00,-27040.00,-44559.00,17225.00,214378.00,619983.00,0.00,1000.00,416.00,245196.00,12928.00,139172.00,-2392.00,63848.00,31640.00,241009.00,118212.00,-3792.00,103964.00,22625.00,-7500.00,-4328.00,140.00,-15616.00,-44667.00,6309.00,198024.00,40072.00
1982:Q2,972855.00,935395.00,938129.00,229172.00,111135.00,601988.00,-4166.00,0.00,-2734.00,427398.00,4370.00,4976.00,-46350.00,95744.00,47744.00,8744.00,108540.00,1544.00,86724.00,-4256.00,49248.00,-24720.00,54489.00,29776.00,23040.00,1673.00,-14662.00,2436.00,24127.00,8144.00,181924.00,-19056.00,-68945.00,11829.00,23344.00,430131.00,0.00,1000.00,348.00,182488.00,-1940.00,101124.00,-84.00,62988.00,20400.00,225797.00,87288.00,27364.00,90456.00,20689.00,2700.00,37140.00,1456.00,-7300.00,-69265.00,7617.00,48150.00,37460.00
1982:Q3,941860.00,1013034.00,940871.00,231821.00,111982.00,591270.00,5798.00,0.00,72163.00,722482.00,3342.00,-12168.00,80666.00,132120.00,107280.00,8416.00,119716.00,-804.00,52380.00,9828.00,40848.00,17464.00,38317.00,22588.00,15876.00,-147.00,-32737.00,4472.00,16991.00,6588.00,221548.00,6052.00,-66126.00,4789.00,83215.00,650319.00,0.00,1600.00,284.00,313832.00,-11340.00,228552.00,-168.00,64868.00,31920.00,201821.00,62044.00,40992.00,89016.00,9769.00,-7500.00,44780.00,40.00,-264.00,-66502.00,10553.00,151674.00,-71175.00
1982:Q4,890375.00,816658.00,913811.00,243084.00,121406.00,589141.00,-39820.00,0.00,-97152.00,421577.00,5952.00,7180.00,75580.00,234576.00,-56328.00,2060.00,-2708.00,-1116.00,-24712.00,-584.00,16148.00,7556.00,79633.00,29384.00,47536.00,2713.00,-76928.00,6256.00,10787.00,8860.00,240664.00,-9.00,-51673.00,29973.00,-92298.00,518729.00,0.00,1600.00,380.00,308192.00,-24148.00,228124.00,-368.00,65880.00,38704.00,150073.00,2364.00,6324.00,119124.00,22261.00,19900.00,32420.00,1748.00,12028.00,-52817.00,12977.00,32228.00,73716.00
1983:Q1,908474.00,1012125.00,934439.00,247052.00,142924.00,579523.00,-35060.00,0.00,77686.00,715717.00,6016.00,6504.00,93100.00,216740.00,-131596.00,13096.00,180100.00,1128.00,109100.00,-3120.00,88936.00,-15944.00,-252.00,-14828.00,21688.00,-7112.00,-35418.00,22536.00,17132.00,7664.00,238560.00,962.00,-51769.00,3760.00,128582.00,638031.00,0.00,0.00,448.00,352932.00,4296.00,260868.00,144.00,62836.00,24788.00,188864.00,-360.00,14076.00,151272.00,23876.00,22900.00,-44480.00,112.00,15040.00,-51929.00,4104.00,150040.00,-103651.00
1983:Q2,934538.00,1064744.00,1002870.00,266046.00,159615.00,584881.00,-7672.00,0.00,61874.00,770430.00,1122.00,-324.00,54734.00,165300.00,-56488.00,22104.00,191264.00,5040.00,129272.00,6164.00,67528.00,-16740.00,35808.00,15728.00,11800.00,8280.00,-14912.00,30192.00,72364.00,9480.00,270892.00,19264.00,-50164.00,10576.00,9219.00,708557.00,0.00,0.00,532.00,353340.00,-20988.00,244236.00,-172.00,85772.00,44492.00,274436.00,-2100.00,62728.00,175868.00,37940.00,36900.00,33300.00,1620.00,1112.00,-50464.00,11700.00,46081.00,-130206.00
1983:Q3,951335.00,1118422.00,1057756.00,277787.00,175925.00,608248.00,-4204.00,0.00,60666.00,778372.00,-444.00,6968.00,40488.00,203856.00,5852.00,29284.00,141172.00,3800.00,61248.00,2456.00,35128.00,38540.00,23992.00,11228.00,-1656.00,14420.00,-40026.00,21892.00,69852.00,8184.00,243616.00,10124.00,-63083.00,20424.00,56221.00,717706.00,0.00,0.00,548.00,285924.00,4072.00,205752.00,-96.00,57712.00,18484.00,353608.00,44912.00,49208.00,206596.00,52892.00,8500.00,31192.00,208.00,7448.00,-63023.00,11940.00,81362.00,-167087.00
1983:Q4,1033839.00,1015563.00,1139542.00,293320.00,184407.00,637883.00,23932.00,0.00,-123980.00,530910.00,4876.00,5436.00,-64944.00,177452.00,3648.00,5084.00,42444.00,6992.00,9828.00,2848.00,16696.00,6080.00,48780.00,15924.00,30132.00,2724.00,-22228.00,21100.00,120908.00,9788.00,242328.00,2150.00,-43310.00,25372.00,-47974.00,654889.00,0.00,0.00,344.00,175940.00,9264.00,88636.00,-36.00,61908.00,16168.00,389636.00,62560.00,24832.00,224312.00,77932.00,11700.00,69144.00,1892.00,-3972.00,-44238.00,8488.00,45955.00,18276.00
1984:Q1,1136323.00,1185906.00,1229182.00,306894.00,190838.00,658468.00,72982.00,0.00,-43276.00,1110601.00,2154.00,5604.00,161806.00,221040.00,10937.00,19180.00,224008.00,2528.00,163788.00,5404.00,87244.00,-34956.00,42836.00,-7404.00,59492.00,-9252.00,-57861.00,16998.00,120376.00,5044.00,188340.00,16395.00,-33292.00,15372.00,151664.00,1153877.00,0.00,0.00,696.00,366584.00,15572.00,253600.00,-148.00,64672.00,32888.00,462024.00,100760.00,46688.00,235156.00,79420.00,-63000.00,83740.00,344.00,13616.00,-33468.00,13268.00,310073.00,-49583.00
1984:Q2,1163609.00,1255458.00,1269146.00,315996.00,195637.00,688192.00,69321.00,0.00,-13688.00,965380.00,2452.00,4208.00,-47136.00,251016.00,39361.00,20836.00,241712.00,-5808.00,152600.00,10000.00,57708.00,27212.00,42944.00,9576.00,25852.00,7516.00,-68708.00,15445.00,112812.00,6092.00,161608.00,-1752.00,-69235.00,16288.00,237438.00,979069.00,0.00,0.00,620.00,318404.00,29848.00,182284.00,-48.00,72552.00,33768.00,495308.00,91528.00,47068.00,257440.00,99272.00,-105000.00,96952.00,1816.00,-3792.00,-67887.00,32184.00,210464.00,-91849.00
1984:Q3,1189421.00,1195246.00,1291697.00,316741.00,195256.00,708362.00,71338.00,0.00,-96451.00,854186.00,2802.00,-17356.00,35566.00,187580.00,24076.00,25112.00,138688.00,1360.00,58160.00,28916.00,50284.00,-32.00,57404.00,24136.00,16356.00,16912.00,-98485.00,34095.00,58712.00,5436.00,214344.00,-13714.00,-73717.00,14740.00,258902.00,950637.00,0.00,0.00,332.00,419548.00,30412.00,245292.00,-28.00,88692.00,55180.00,378560.00,28412.00,53828.00,224816.00,71504.00,-71700.00,47336.00,212.00,-140.00,-75033.00,12080.00,239442.00,-5825.00
1984:Q4,1199452.00,1264275.00,1304250.00,327634.00,197446.00,731191.00,47979.00,0.00,-39975.00,609342.00,2968.00,3100.00,17448.00,232000.00,122758.00,19384.00,-41348.00,-7864.00,-58932.00,31024.00,2664.00,-8240.00,88256.00,60112.00,31268.00,-3124.00,-69390.00,22509.00,38832.00,7628.00,232916.00,-3177.00,-67890.00,24500.00,-21152.00,649317.00,0.00,0.00,564.00,339732.00,11028.00,182200.00,-44.00,76072.00,70476.00,462164.00,73296.00,77640.00,234600.00,76628.00,-76200.00,2280.00,1964.00,8680.00,-67694.00,20760.00,-42933.00,-64823.00
1985:Q1,1203072.00,1195595.00,1298715.00,343133.00,199201.00,740151.00,16230.00,0.00,-103119.00,1143399.00,340.00,-2404.00,85424.00,186720.00,-18880.00,38352.00,370731.00,-1524.00,139220.00,13035.00,128588.00,91412.00,109842.00,7532.00,112064.00,-9754.00,-124755.00,34759.00,93578.00,8452.00,198704.00,-7756.00,-49690.00,11888.00,208093.00,1246519.00,0.00,0.00,1108.00,482876.00,15452.00,283460.00,-56.00,110020.00,74000.00,484720.00,74156.00,17124.00,293970.00,99470.00,-87000.00,65472.00,144.00,-2048.00,-50386.00,20988.00,330644.00,7477.00
1985:Q2,1204075.00,1047645.00,1329317.00,348020.00,201674.00,757977.00,21646.00,0.00,-281672.00,742958.00,976.00,-3512.00,16396.00,128884.00,43002.00,19248.00,261375.00,-520.00,69688.00,68351.00,78688.00,45168.00,74734.00,58140.00,10532.00,6062.00,-140935.00,68720.00,45642.00,11388.00,238792.00,-6064.00,-53574.00,12952.00,24934.00,1024630.00,0.00,0.00,72.00,473692.00,13412.00,243868.00,-36.00,127908.00,88540.00,408379.00,34868.00,54408.00,239749.00,79354.00,-70000.00,79448.00,1876.00,-8084.00,-53950.00,15708.00,177489.00,156430.00
1985:Q3,1199513.00,1040383.00,1353127.00,369652.00,206939.00,760233.00,16303.00,0.00,-312745.00,778846.00,-10.00,4056.00,73006.00,151120.00,-7218.00,27868.00,110310.00,272.00,72712.00,-9994.00,32844.00,14476.00,27098.00,15772.00,-9104.00,20430.00,-111864.00,85216.00,21170.00,11268.00,195296.00,8057.00,-34083.00,11588.00,205969.00,1091591.00,0.00,0.00,320.00,438752.00,8796.00,239960.00,-24.00,113728.00,76292.00,422611.00,27180.00,53900.00,256205.00,85326.00,-78000.00,25284.00,224.00,13336.00,-35227.00,14552.00,289739.00,159130.00
1985:Q4,1199126.00,1047682.00,1374864.00,357812.00,213563.00,770370.00,33119.00,0.00,-327181.00,1325751.00,6320.00,16080.00,102552.00,134712.00,-9497.00,-3624.00,421440.00,4716.00,155216.00,14884.00,193740.00,52884.00,61554.00,70696.00,-8912.00,-230.00,-132726.00,123666.00,68334.00,15088.00,274492.00,-2292.00,59460.00,20828.00,169365.00,1652932.00,0.00,400.00,48.00,890900.00,20732.00,295320.00,8.00,480968.00,93872.00,454638.00,57716.00,75132.00,249980.00,71810.00,-103000.00,84612.00,2188.00,-2056.00,61188.00,21444.00,242570.00,151444.00
1986:Q1,1224934.00,1382556.00,1390543.00,368575.00,224846.00,766725.00,30397.00,0.00,-7987.00,566677.00,74.00,7488.00,86850.00,153612.00,30736.00,904.00,-10064.00,3728.00,-89864.00,-21116.00,24564.00,72624.00,74967.00,23060.00,54132.00,-2225.00,-94327.00,121398.00,-94695.00,15720.00,203428.00,-2470.00,-21618.00,27284.00,67389.00,574664.00,0.00,0.00,844.00,317024.00,-13816.00,197664.00,-216.00,-10440.00,143832.00,379892.00,52936.00,21380.00,250173.00,55403.00,-60300.00,-62440.00,120.00,-920.00,-22330.00,7172.00,15602.00,-157622.00
1986:Q2,1213452.00,1317680.00,1402735.00,383318.00,239913.00,763841.00,15663.00,0.00,-85055.00,834229.00,-476.00,5176.00,98456.00,102292.00,76078.00,3236.00,237670.00,-9496.00,123380.00,-13262.00,70988.00,66060.00,-18217.00,-9480.00,-15152.00,6415.00,-106492.00,128212.00,18077.00,18384.00,205832.00,6711.00,6941.00,15060.00,37290.00,919284.00,0.00,400.00,372.00,559420.00,-15404.00,297260.00,8.00,120476.00,157080.00,379838.00,-5556.00,49664.00,268271.00,67459.00,-87300.00,18340.00,1984.00,4288.00,4681.00,19464.00,17797.00,-104229.00
1986:Q3,1217163.00,1369555.00,1430399.00,419472.00,246322.00,771624.00,-7019.00,0.00,-60844.00,1056137.00,-1914.00,-1716.00,87078.00,175896.00,74158.00,26712.00,4877.00,228.00,79764.00,36317.00,-74408.00,-37024.00,24391.00,23920.00,-11124.00,11595.00,-120470.00,137209.00,65205.00,18292.00,251824.00,559.00,1814.00,16340.00,295882.00,1116981.00,0.00,800.00,304.00,443004.00,24936.00,254456.00,1576.00,48708.00,113328.00,471201.00,376.00,70084.00,336130.00,64611.00,-84800.00,70068.00,292.00,7028.00,870.00,30560.00,177655.00,-152392.00
1986:Q4,1227550.00,1524814.00,1426328.00,415166.00,248904.00,775017.00,-12759.00,0.00,98486.00,1020114.00,-652.00,4868.00,223884.00,140724.00,-10607.00,-4660.00,203900.00,4320.00,115308.00,-5992.00,51504.00,38760.00,24751.00,36028.00,-13540.00,2263.00,-169807.00,148585.00,46529.00,20656.00,305004.00,-633.00,-21225.00,17584.00,91212.00,921628.00,0.00,0.00,436.00,373520.00,-33084.00,231332.00,196.00,80852.00,94224.00,599853.00,211348.00,58416.00,294438.00,35651.00,-107500.00,63280.00,1772.00,11396.00,-22089.00,74736.00,-73777.00,-297264.00
1987:Q1,1255695.00,1233541.00,1440334.00,393257.00,252416.00,766688.00,27973.00,0.00,-206793.00,634528.00,-5336.00,-9764.00,-80612.00,37600.00,-18263.00,12716.00,165250.00,11704.00,15812.00,-57494.00,127088.00,68140.00,50348.00,-28716.00,75072.00,3992.00,-158354.00,181067.00,115740.00,28020.00,207904.00,-27586.00,-42367.00,25424.00,152740.00,841321.00,0.00,0.00,512.00,376752.00,-4124.00,142784.00,3944.00,133584.00,100564.00,273053.00,-24716.00,-19912.00,331177.00,-13496.00,-43500.00,95316.00,508.00,-3444.00,-40951.00,48284.00,134791.00,22154.00
1987:Q2,1295085.00,1503104.00,1467546.00,412618.00,255489.00,782915.00,16524.00,0.00,35558.00,891868.00,-7094.00,-4368.00,103862.00,158680.00,32304.00,13976.00,299488.00,-3504.00,147372.00,7416.00,90176.00,58028.00,-7424.00,-3688.00,-13816.00,10080.00,-166281.00,34775.00,14620.00,25544.00,199988.00,28118.00,-24860.00,22616.00,167924.00,856309.00,0.00,0.00,428.00,373924.00,4920.00,230860.00,-1868.00,69128.00,70884.00,447186.00,-3592.00,66160.00,337102.00,47516.00,-76500.00,11500.00,1956.00,19772.00,-23208.00,32664.00,68587.00,-208019.00
1987:Q3,1347269.00,1596265.00,1492379.00,432765.00,255769.00,802828.00,1017.00,0.00,103886.00,847820.00,-498.00,-3760.00,24654.00,144516.00,16052.00,22136.00,260915.00,19688.00,54740.00,32211.00,91872.00,62404.00,-9944.00,236.00,-22572.00,12392.00,-82453.00,17816.00,66384.00,29256.00,276176.00,-17094.00,-24266.00,27928.00,100001.00,743934.00,0.00,0.00,456.00,293068.00,8032.00,124536.00,-904.00,79200.00,82204.00,441090.00,58148.00,48576.00,280394.00,53972.00,-70000.00,77268.00,4124.00,1508.00,-23850.00,79344.00,-59074.00,-248996.00
1987:Q4,1385414.00,1440356.00,1550533.00,422812.00,258358.00,806281.00,63082.00,0.00,-110177.00,824203.00,-8522.00,5612.00,-44018.00,269828.00,59518.00,-7948.00,128379.00,-7840.00,38656.00,59507.00,95380.00,-57324.00,-47160.00,-53432.00,4692.00,1580.00,-111980.00,-53930.00,111396.00,16944.00,240084.00,-6254.00,-21895.00,42720.00,251428.00,934379.00,0.00,0.00,480.00,340808.00,-2432.00,192404.00,4972.00,84456.00,61408.00,389931.00,24096.00,-3948.00,328635.00,41148.00,-112000.00,102620.00,-1768.00,4820.00,-22103.00,52204.00,179387.00,-54942.00
1988:Q1,1413807.00,1298584.00,1521412.00,437634.00,255745.00,811077.00,16956.00,0.00,-222829.00,865632.00,-4162.00,8148.00,96518.00,158584.00,23266.00,-9884.00,105182.00,-6012.00,63816.00,-18570.00,59016.00,6932.00,79584.00,1084.00,69388.00,9112.00,-177580.00,-5486.00,149880.00,23900.00,304168.00,-13485.00,-35746.00,8520.00,154226.00,1088461.00,0.00,0.00,516.00,324140.00,-21596.00,200352.00,-492.00,43888.00,101988.00,491681.00,68236.00,66988.00,297961.00,58496.00,-101000.00,127212.00,84.00,-10972.00,-36578.00,40176.00,253203.00,115224.00
1988:Q2,1450663.00,1415987.00,1552138.00,440222.00,261311.00,830957.00,19648.00,0.00,-136150.00,842718.00,-584.00,29880.00,56916.00,131952.00,-14466.00,13908.00,191611.00,4144.00,145652.00,11707.00,37180.00,-7072.00,31940.00,8240.00,18464.00,5236.00,-96571.00,-11049.00,76932.00,28804.00,270936.00,4232.00,-9759.00,1712.00,136324.00,978868.00,0.00,0.00,400.00,368352.00,7540.00,176012.00,7724.00,52824.00,124252.00,456657.00,53816.00,31104.00,320817.00,50920.00,-139500.00,47048.00,2080.00,11280.00,-11251.00,76452.00,167350.00,34675.00
1988:Q3,1479620.00,1540781.00,1555537.00,437586.00,263178.00,836592.00,18181.00,0.00,-14755.00,845601.00,14450.00,4252.00,11042.00,189140.00,1137.00,4780.00,182602.00,1484.00,56632.00,71734.00,55772.00,-3020.00,34880.00,9784.00,17800.00,7296.00,-47525.00,-4494.00,17496.00,24432.00,282764.00,-3128.00,-36333.00,25516.00,144590.00,860356.00,0.00,0.00,480.00,358636.00,17188.00,168456.00,20896.00,52180.00,99916.00,469234.00,22276.00,73084.00,333874.00,40000.00,-83000.00,2528.00,148.00,-9868.00,-35601.00,63544.00,94255.00,-61162.00
1988:Q4,1509150.00,1392916.00,1591898.00,452259.00,267198.00,853297.00,19144.00,0.00,-198982.00,1301655.00,-4142.00,-17464.00,-43942.00,191344.00,47322.00,-6384.00,192394.00,-3016.00,52708.00,111774.00,72392.00,-41464.00,-7456.00,-36860.00,24132.00,5272.00,-144839.00,-4164.00,197020.00,33952.00,317464.00,-287.00,-51896.00,11580.00,591152.00,1500636.00,0.00,0.00,648.00,382140.00,44500.00,137064.00,41608.00,72656.00,86312.00,435220.00,40204.00,19084.00,339084.00,36848.00,-194500.00,153484.00,2380.00,7220.00,-50688.00,102536.00,662196.00,116234.00
1989:Q1,1543863.00,1224372.00,1632599.00,452618.00,266172.00,865672.00,48137.00,0.00,-408227.00,906956.00,7792.00,-9948.00,5157.00,14893.00,7982.00,26964.00,161905.00,8840.00,102494.00,42489.00,39038.00,-30957.00,-14648.00,7528.00,-10231.00,-11945.00,-148525.00,-17405.00,136818.00,15296.00,252280.00,4184.00,-21767.00,45089.00,440889.00,1315183.00,0.00,1400.00,560.00,294091.00,15704.00,191180.00,-1176.00,30099.00,58284.00,381168.00,44307.00,75348.00,216125.00,45388.00,-172300.00,153676.00,88.00,6771.00,-21995.00,62710.00,609015.00,319490.00
1989:Q2,1504410.00,1516505.00,1636555.00,459032.00,261134.00,880132.00,36257.00,0.00,-120050.00,729709.00,24328.00,-6520.00,29719.00,65225.00,155077.00,8580.00,204363.00,6795.00,152025.00,6997.00,14149.00,24397.00,6066.00,25064.00,-14685.00,-4313.00,-124815.00,19963.00,38342.00,34108.00,287032.00,-9549.00,-30760.00,4299.00,24251.00,849759.00,0.00,12600.00,720.00,307545.00,42244.00,143672.00,5132.00,30905.00,85592.00,435876.00,41018.00,88138.00,252500.00,54220.00,-98700.00,32238.00,2108.00,2167.00,-27388.00,39161.00,143432.00,-12095.00
1989:Q3,1518765.00,1420482.00,1648236.00,470474.00,260826.00,907110.00,9826.00,0.00,-227754.00,610567.00,11772.00,-11540.00,-34984.00,81134.00,119992.00,9232.00,168992.00,-6195.00,35895.00,75886.00,35343.00,28063.00,-56594.00,-43812.00,-15164.00,2381.00,-147935.00,46731.00,824.00,22560.00,266888.00,-2027.00,-45978.00,12830.00,168669.00,838321.00,0.00,0.00,440.00,322188.00,23056.00,175752.00,7100.00,52933.00,63348.00,325072.00,-265.00,-6378.00,295950.00,35764.00,-146300.00,5526.00,-32.00,-10928.00,-45902.00,57493.00,330764.00,98283.00
1989:Q4,1486794.00,1431798.00,1637160.00,457676.00,257434.00,905497.00,16553.00,0.00,-205362.00,788572.00,6842.00,3672.00,-7327.00,168024.00,33265.00,11016.00,229979.00,-3364.00,11770.00,107627.00,95742.00,18205.00,57609.00,42832.00,-11388.00,26165.00,-67465.00,58214.00,70004.00,45376.00,304744.00,4208.00,-46247.00,42050.00,-125393.00,993934.00,0.00,0.00,548.00,380292.00,4740.00,206561.00,-4580.00,85408.00,88164.00,422026.00,14197.00,64303.00,290982.00,52544.00,-79300.00,52752.00,2464.00,-3714.00,-42527.00,95572.00,165820.00,54996.00
1990:Q1,1523255.00,1597331.00,1687614.00,482141.00,261970.00,929549.00,13954.00,0.00,-90283.00,771439.00,6392.00,3380.00,35716.00,-47951.00,15718.00,-1544.00,149806.00,-4470.00,140595.00,-31903.00,50885.00,-5300.00,31690.00,-7652.00,39234.00,108.00,-19067.00,22589.00,17740.00,25576.00,301860.00,-16499.00,3883.00,48034.00,194114.00,861722.00,0.00,0.00,600.00,415056.00,41884.00,242976.00,29572.00,73092.00,27532.00,392224.00,-23045.00,107820.00,289416.00,18032.00,-69000.00,104333.00,-16.00,1729.00,3859.00,40834.00,-27896.00,-74076.00
1990:Q2,1534395.00,1864717.00,1680097.00,466251.00,252867.00,927279.00,33700.00,0.00,184620.00,870979.00,-1304.00,1756.00,27577.00,27757.00,28158.00,11700.00,272145.00,2107.00,147271.00,54673.00,27629.00,40465.00,53098.00,4336.00,53048.00,-4286.00,-46545.00,39296.00,55630.00,30148.00,316380.00,-761.00,28895.00,18412.00,8637.00,686359.00,0.00,0.00,644.00,356106.00,-3956.00,246921.00,5372.00,41945.00,65824.00,314895.00,-966.00,66918.00,230874.00,18068.00,-48000.00,19128.00,2192.00,-135.00,30147.00,34480.00,-23098.00,-330322.00
1990:Q3,1500671.00,1830467.00,1664286.00,461724.00,240445.00,940251.00,21866.00,0.00,166181.00,1143840.00,-4212.00,-1620.00,-9220.00,73184.00,93033.00,5548.00,194714.00,4714.00,168443.00,29473.00,-11939.00,4024.00,90206.00,18000.00,65973.00,6233.00,-35170.00,11252.00,86808.00,27672.00,295272.00,2818.00,34081.00,57430.00,222043.00,977659.00,0.00,0.00,396.00,369266.00,26388.00,290116.00,-1320.00,24286.00,29796.00,285855.00,10911.00,32871.00,210413.00,31660.00,-74000.00,88358.00,140.00,1736.00,34057.00,84672.00,187179.00,-329796.00
1990:Q4,1463603.00,1682242.00,1606817.00,449916.00,226962.00,941274.00,-11335.00,0.00,75424.00,829293.00,2370.00,2172.00,-52543.00,122726.00,59447.00,4636.00,273555.00,5453.00,42130.00,20327.00,49294.00,156351.00,52951.00,15908.00,25850.00,11193.00,-119275.00,52190.00,-6146.00,24696.00,290272.00,-8594.00,14767.00,18700.00,97368.00,753868.00,0.00,6000.00,2172.00,403172.00,-25356.00,308378.00,-1012.00,55961.00,65200.00,220559.00,-9456.00,61550.00,175802.00,-7336.00,-61000.00,-25995.00,2436.00,-946.00,16323.00,79311.00,111836.00,-218638.00
1991:Q1,1548617.00,1679069.00,1572759.00,441262.00,215504.00,931513.00,-15520.00,0.00,106309.00,739355.00,1314.00,4656.00,130711.00,-50974.00,127119.00,-11648.00,8479.00,10659.00,-33440.00,-35930.00,1893.00,65297.00,30520.00,-5276.00,48816.00,-13019.00,57185.00,31827.00,-120540.00,24116.00,252864.00,-25440.00,368.00,41378.00,237420.00,633045.00,0.00,0.00,-1192.00,333783.00,-25188.00,257492.00,-24000.00,48822.00,76656.00,70957.00,-59070.00,-85843.00,213995.00,1875.00,-6000.00,-13594.00,244.00,-32253.00,144.00,24686.00,256272.00,-130452.00
1991:Q2,1497883.00,1573434.00,1584070.00,444590.00,222950.00,934563.00,-18033.00,0.00,-10636.00,685056.00,-1768.00,-11008.00,-12933.00,-156403.00,-33646.00,20300.00,242288.00,8660.00,110751.00,26453.00,49316.00,47108.00,21769.00,-14104.00,45120.00,-9247.00,19456.00,88820.00,21488.00,34148.00,323836.00,21744.00,29351.00,21864.00,55750.00,695692.00,0.00,0.00,448.00,443034.00,-10220.00,295217.00,-6200.00,67694.00,96544.00,136862.00,-64370.00,-21046.00,230316.00,-8037.00,12000.00,32585.00,2288.00,-10283.00,28847.00,4794.00,45118.00,-75551.00
1991:Q3,1469185.00,1616089.00,1615582.00,453091.00,231540.00,930108.00,843.00,0.00,506.00,884380.00,-7536.00,5724.00,43432.00,-54920.00,-16951.00,4700.00,153537.00,2461.00,95724.00,23495.00,90191.00,-58334.00,52661.00,32420.00,16977.00,3265.00,-15174.00,120442.00,28662.00,17600.00,318360.00,-9930.00,49494.00,31209.00,163070.00,883874.00,0.00,0.00,400.00,560495.00,-34320.00,434091.00,-28792.00,107880.00,81636.00,-21362.00,-3838.00,4456.00,-2952.00,-19029.00,19000.00,77255.00,-436.00,6978.00,48234.00,-22892.00,216202.00,-146904.00
1991:Q4,1505856.00,1612016.00,1640975.00,446654.00,235571.00,927617.00,31133.00,0.00,-28959.00,825786.00,-2448.00,11612.00,228072.00,-89419.00,16250.00,11264.00,123513.00,1656.00,-5068.00,18712.00,79544.00,28669.00,69109.00,89616.00,-22896.00,2389.00,40746.00,142679.00,50470.00,24824.00,327396.00,-7168.00,30069.00,57873.00,-209058.00,854744.00,0.00,0.00,504.00,544468.00,-3772.00,334744.00,3816.00,149445.00,60236.00,41255.00,-69434.00,-26571.00,147310.00,-10049.00,48000.00,60758.00,2688.00,-165.00,30225.00,-12039.00,139050.00,-106160.00
